#    W20_SR0.02    W20_SR1    W100_SR0.1    W1000_SR1
3600    4.29058888782    5.43768786894    4.26784163365    4.32839570862    
5200    5.72588242235    7.24644046692    5.75702906838    5.70703911457    
7000    8.72938514564    11.1817240144    8.73293735785    8.58400660857    
8900    14.100361064    18.4386776591    13.9934278538    14.2764330361    
11100    22.7675274959    27.5514880653    22.2766885361    22.1785196608    
14150    29.0822598385    33.0882307864    28.2747674133    27.600304976    
19000    35.6757994742    39.7464287233    34.8498130222    34.5842499207    
