rankx   flowid   timex
42788119   1   197956900
42786739   1   197968900
42785359   1   197980900
42783979   1   197992900
42782599   1   198004900
42781219   1   198016900
42779839   1   198028900
42778459   1   198040900
42777079   1   198052900
42775699   1   198064900
42774319   1   198076900
42772939   1   198088900
42771559   1   198100900
42770179   1   198112900
42768799   1   198124900
42767419   1   198136900
42766039   1   198148900
42764659   1   198160900
42763279   1   198172900
42761899   1   198184900
42760519   1   198196900
42759139   1   198208900
42757759   1   198220900
42756379   1   198232900
42754999   1   198244900
42753619   1   198256900
42752239   1   198268900
42750859   1   198280900
42749479   1   198292900
2492799   2   198304900
2491419   2   198316900
2490039   2   198328900
2488659   2   198340900
2487279   2   198352900
2485899   2   198364900
2484519   2   198376900
2483139   2   198388900
2481759   2   198400900
2480379   2   198412900
2478999   2   198424900
2477619   2   198436900
2476239   2   198448900
2474859   2   198460900
2473479   2   198472900
2472099   2   198484900
2470719   2   198496900
2469339   2   198508900
2467959   2   198520900
2466579   2   198532900
91957359   0   198544900
91955979   0   198556900
91954599   0   198568900
91953219   0   198580900
91951839   0   198592900
91950459   0   198604900
91949079   0   198616900
91947699   0   198628900
91946319   0   198640900
91944939   0   198652900
91943559   0   198664900
91942179   0   198676900
91940799   0   198688900
91939419   0   198700900
91938039   0   198712900
91936659   0   198724900
91935279   0   198736900
91933899   0   198748900
2465199   2   198760900
2463819   2   198772900
2462439   2   198784900
42748099   1   198796900
91932519   0   198808900
42746719   1   198820900
91931139   0   198832900
91929759   0   198844900
42745339   1   198856900
42743959   1   198868900
42742579   1   198880900
42741199   1   198892900
42739819   1   198904900
42738439   1   198916900
42737059   1   198928900
42735679   1   198940900
42734299   1   198952900
42732919   1   198964900
42731539   1   198976900
91928379   0   198988900
91926999   0   199000900
91925619   0   199012900
91924239   0   199024900
42730159   1   199036900
42728779   1   199048900
42727399   1   199060900
42726019   1   199072900
42724639   1   199084900
42723259   1   199096900
42721879   1   199108900
42720499   1   199120900
42719119   1   199132900
42717739   1   199144900
42716359   1   199156900
42714979   1   199168900
42713599   1   199180900
42712219   1   199192900
42710839   1   199204900
42709459   1   199216900
42708079   1   199228900
42706699   1   199240900
42705319   1   199252900
42703939   1   199264900
42702559   1   199276900
42701179   1   199288900
42699799   1   199300900
42698419   1   199312900
42697039   1   199324900
42695659   1   199336900
42694279   1   199348900
42692899   1   199360900
42691519   1   199372900
42690139   1   199384900
42688759   1   199396900
42687379   1   199408900
42685999   1   199420900
42684619   1   199432900
2461059   2   199444900
2459679   2   199456900
2458299   2   199468900
2456919   2   199480900
2455539   2   199492900
2454159   2   199504900
2452779   2   199516900
2451399   2   199528900
2450019   2   199540900
2448639   2   199552900
2447259   2   199564900
2445879   2   199576900
2444499   2   199588900
2443119   2   199600900
2441739   2   199612900
2440359   2   199624900
2438979   2   199636900
2437599   2   199648900
2436219   2   199660900
2434839   2   199672900
2433459   2   199684900
91922859   0   199696900
91921479   0   199708900
91920099   0   199720900
91918719   0   199732900
91917339   0   199744900
91915959   0   199756900
91914579   0   199768900
91913199   0   199780900
91911819   0   199792900
91910439   0   199804900
91909059   0   199816900
91907679   0   199828900
91906299   0   199840900
91904919   0   199852900
91903539   0   199864900
91902159   0   199876900
91900779   0   199888900
91899399   0   199900900
91898019   0   199912900
2432079   2   199924900
2430699   2   199936900
2429319   2   199948900
42683239   1   199960900
91896639   0   199972900
42681859   1   199984900
91895259   0   199996900
91893879   0   200008900
42680479   1   200020900
42679099   1   200032900
42677719   1   200044900
42676339   1   200056900
42674959   1   200068900
42673579   1   200080900
42672199   1   200092900
42670819   1   200104900
42669439   1   200116900
42668059   1   200128900
42666679   1   200140900
91892499   0   200152900
91891119   0   200164900
91889739   0   200176900
91888359   0   200188900
42665299   1   200200900
42663919   1   200212900
42662539   1   200224900
42661159   1   200236900
42659779   1   200248900
42658399   1   200260900
42657019   1   200272900
42655639   1   200284900
42654259   1   200296900
42652879   1   200308900
42651499   1   200320900
42650119   1   200332900
42648739   1   200344900
42647359   1   200356900
42645979   1   200368900
42644599   1   200380900
42643219   1   200392900
42641839   1   200404900
42640459   1   200416900
42639079   1   200428900
42637699   1   200440900
42636319   1   200452900
42634939   1   200464900
42633559   1   200476900
42632179   1   200488900
42630799   1   200500900
42629419   1   200512900
42628039   1   200524900
42626659   1   200536900
42625279   1   200548900
42623899   1   200560900
42622519   1   200572900
42621139   1   200584900
42619759   1   200596900
2427939   2   200608900
2426559   2   200620900
2425179   2   200632900
2423799   2   200644900
2422419   2   200656900
2421039   2   200668900
2419659   2   200680900
2418279   2   200692900
2416899   2   200704900
2415519   2   200716900
2414139   2   200728900
2412759   2   200740900
2411379   2   200752900
2409999   2   200764900
2408619   2   200776900
2407239   2   200788900
2405859   2   200800900
2404479   2   200812900
2403099   2   200824900
2401719   2   200836900
2400339   2   200848900
91886979   0   200860900
91885599   0   200872900
91884219   0   200884900
91882839   0   200896900
91881459   0   200908900
91880079   0   200920900
91878699   0   200932900
91877319   0   200944900
91875939   0   200956900
91874559   0   200968900
91873179   0   200980900
91871799   0   200992900
91870419   0   201004900
91869039   0   201016900
91867659   0   201028900
91866279   0   201040900
91864899   0   201052900
91863519   0   201064900
91862139   0   201076900
91860759   0   201088900
2398959   2   201100900
2397579   2   201112900
2396199   2   201124900
2394819   2   201136900
42618379   1   201148900
91859379   0   201160900
42616999   1   201172900
91857999   0   201184900
91856619   0   201196900
42615619   1   201208900
42614239   1   201220900
42612859   1   201232900
42611479   1   201244900
42610099   1   201256900
42608719   1   201268900
42607339   1   201280900
42605959   1   201292900
42604579   1   201304900
42603199   1   201316900
42601819   1   201328900
91855239   0   201340900
91853859   0   201352900
91852479   0   201364900
91851099   0   201376900
42600439   1   201388900
42599059   1   201400900
42597679   1   201412900
42596299   1   201424900
42594919   1   201436900
42593539   1   201448900
42592159   1   201460900
42590779   1   201472900
42589399   1   201484900
42588019   1   201496900
42586639   1   201508900
42585259   1   201520900
42583879   1   201532900
42582499   1   201544900
42581119   1   201556900
42579739   1   201568900
42578359   1   201580900
42576979   1   201592900
42575599   1   201604900
42574219   1   201616900
42572839   1   201628900
42571459   1   201640900
42570079   1   201652900
42568699   1   201664900
42567319   1   201676900
42565939   1   201688900
42564559   1   201700900
42563179   1   201712900
42561799   1   201724900
42560419   1   201736900
42559039   1   201748900
42557659   1   201760900
42556279   1   201772900
42554899   1   201784900
2393439   2   201796900
2392059   2   201808900
2390679   2   201820900
2389299   2   201832900
2387919   2   201844900
2386539   2   201856900
2385159   2   201868900
2383779   2   201880900
2382399   2   201892900
2381019   2   201904900
2379639   2   201916900
2378259   2   201928900
2376879   2   201940900
2375499   2   201952900
2374119   2   201964900
2372739   2   201976900
2371359   2   201988900
2369979   2   202000900
2368599   2   202012900
2367219   2   202024900
2365839   2   202036900
91849719   0   202048900
91848339   0   202060900
91846959   0   202072900
91845579   0   202084900
91844199   0   202096900
91842819   0   202108900
91841439   0   202120900
91840059   0   202132900
91838679   0   202144900
91837299   0   202156900
91835919   0   202168900
91834539   0   202180900
91833159   0   202192900
91831779   0   202204900
91830399   0   202216900
91829019   0   202228900
91827639   0   202240900
91826259   0   202252900
91824879   0   202264900
91823499   0   202276900
91822119   0   202288900
2364459   2   202300900
2363079   2   202312900
2361699   2   202324900
2360319   2   202336900
2358939   2   202348900
42553519   1   202360900
91820739   0   202372900
42552139   1   202384900
91819359   0   202396900
91817979   0   202408900
42550759   1   202420900
42549379   1   202432900
42547999   1   202444900
42546619   1   202456900
42545239   1   202468900
42543859   1   202480900
42542479   1   202492900
42541099   1   202504900
42539719   1   202516900
42538339   1   202528900
42536959   1   202540900
91816599   0   202552900
91815219   0   202564900
91813839   0   202576900
91812459   0   202588900
42535579   1   202600900
42534199   1   202612900
42532819   1   202624900
42531439   1   202636900
42530059   1   202648900
42528679   1   202660900
42527299   1   202672900
42525919   1   202684900
42524539   1   202696900
42523159   1   202708900
42521779   1   202720900
42520399   1   202732900
42519019   1   202744900
42517639   1   202756900
42516259   1   202768900
42514879   1   202780900
42513499   1   202792900
42512119   1   202804900
42510739   1   202816900
42509359   1   202828900
42507979   1   202840900
42506599   1   202852900
42505219   1   202864900
42503839   1   202876900
42502459   1   202888900
42501079   1   202900900
42499699   1   202912900
42498319   1   202924900
42496939   1   202936900
42495559   1   202948900
42494179   1   202960900
42492799   1   202972900
42491419   1   202984900
42490039   1   202996900
2357559   2   203008900
2356179   2   203020900
2354799   2   203032900
2353419   2   203044900
2352039   2   203056900
2350659   2   203068900
2349279   2   203080900
2347899   2   203092900
2346519   2   203104900
2345139   2   203116900
2343759   2   203128900
2342379   2   203140900
2340999   2   203152900
2339619   2   203164900
2338239   2   203176900
2336859   2   203188900
2335479   2   203200900
2334099   2   203212900
2332719   2   203224900
2331339   2   203236900
2329959   2   203248900
91811079   0   203260900
91809699   0   203272900
91808319   0   203284900
91806939   0   203296900
91805559   0   203308900
91804179   0   203320900
91802799   0   203332900
91801419   0   203344900
91800039   0   203356900
91798659   0   203368900
91797279   0   203380900
91795899   0   203392900
91794519   0   203404900
91793139   0   203416900
91791759   0   203428900
91790379   0   203440900
91788999   0   203452900
91787619   0   203464900
91786239   0   203476900
91784859   0   203488900
91783479   0   203500900
91782099   0   203512900
2328579   2   203524900
2327199   2   203536900
2325819   2   203548900
2324439   2   203560900
2323059   2   203572900
2321679   2   203584900
91780719   0   203596900
42487279   1   203608900
91779339   0   203620900
91777959   0   203632900
42485899   1   203644900
42484519   1   203656900
42483139   1   203668900
42481759   1   203680900
42480379   1   203692900
42478999   1   203704900
42477619   1   203716900
42476239   1   203728900
42474859   1   203740900
42473479   1   203752900
42472099   1   203764900
91776579   0   203776900
91775199   0   203788900
91773819   0   203800900
91772439   0   203812900
42470719   1   203824900
42469339   1   203836900
42467959   1   203848900
42466579   1   203860900
42465199   1   203872900
42463819   1   203884900
42462439   1   203896900
42461059   1   203908900
42459679   1   203920900
42458299   1   203932900
42456919   1   203944900
42455539   1   203956900
42454159   1   203968900
42452779   1   203980900
42451399   1   203992900
42450019   1   204004900
42448639   1   204016900
42447259   1   204028900
42445879   1   204040900
42444499   1   204052900
42443119   1   204064900
42441739   1   204076900
42440359   1   204088900
42438979   1   204100900
42437599   1   204112900
42436219   1   204124900
42434839   1   204136900
42433459   1   204148900
42432079   1   204160900
42430699   1   204172900
42429319   1   204184900
42427939   1   204196900
42426559   1   204208900
42425179   1   204220900
2320299   2   204232900
2318919   2   204244900
2317539   2   204256900
2316159   2   204268900
2314779   2   204280900
2313399   2   204292900
2312019   2   204304900
2310639   2   204316900
2309259   2   204328900
2307879   2   204340900
2306499   2   204352900
2305119   2   204364900
2303739   2   204376900
2302359   2   204388900
2300979   2   204400900
2299599   2   204412900
2298219   2   204424900
2296839   2   204436900
2295459   2   204448900
2294079   2   204460900
2292699   2   204472900
91771059   0   204484900
91769679   0   204496900
91768299   0   204508900
91766919   0   204520900
91765539   0   204532900
91764159   0   204544900
91762779   0   204556900
91761399   0   204568900
91760019   0   204580900
91758639   0   204592900
91757259   0   204604900
91755879   0   204616900
91754499   0   204628900
91753119   0   204640900
91751739   0   204652900
91750359   0   204664900
91748979   0   204676900
91747599   0   204688900
91746219   0   204700900
91744839   0   204712900
91743459   0   204724900
91742079   0   204736900
91740699   0   204748900
2289939   2   204760900
2288559   2   204772900
2287179   2   204784900
2285799   2   204796900
2284419   2   204808900
2283039   2   204820900
42423799   1   204832900
91737939   0   204844900
91736559   0   204856900
42422419   1   204868900
42488659   1   204880900
91735179   0   204892900
91733799   0   204904900
91732419   0   204916900
91731039   0   204928900
2281659   2   204940900
2280279   2   204952900
2278899   2   204964900
2277519   2   204976900
2276139   2   204988900
2274759   2   205000900
2273379   2   205012900
2271999   2   205024900
2270619   2   205036900
2269239   2   205048900
2267859   2   205060900
2266479   2   205072900
2265099   2   205084900
2263719   2   205096900
2262339   2   205108900
2260959   2   205120900
2259579   2   205132900
2258199   2   205144900
2256819   2   205156900
2255439   2   205168900
2254059   2   205180900
91729659   0   205192900
91728279   0   205204900
91726899   0   205216900
91725519   0   205228900
91724139   0   205240900
91722759   0   205252900
91721379   0   205264900
91719999   0   205276900
91718619   0   205288900
91717239   0   205300900
91715859   0   205312900
91714479   0   205324900
91713099   0   205336900
91711719   0   205348900
91710339   0   205360900
91708959   0   205372900
91707579   0   205384900
91706199   0   205396900
91704819   0   205408900
91703439   0   205420900
91702059   0   205432900
91700679   0   205444900
91699299   0   205456900
2252679   2   205468900
2251299   2   205480900
2291319   2   205492900
91697919   0   205504900
91696539   0   205516900
42421039   1   205528900
42419659   1   205540900
91739319   0   205552900
42418279   1   205564900
42416899   1   205576900
42415519   1   205588900
42414139   1   205600900
42412759   1   205612900
42411379   1   205624900
42409999   1   205636900
42408619   1   205648900
42407239   1   205660900
42405859   1   205672900
42404479   1   205684900
42403099   1   205696900
42401719   1   205708900
2249919   2   205720900
42400339   1   205732900
2248539   2   205744900
42398959   1   205756900
2247159   2   205768900
42397579   1   205780900
2245779   2   205792900
42396199   1   205804900
2244399   2   205816900
42394819   1   205828900
2243019   2   205840900
42393439   1   205852900
2241639   2   205864900
42392059   1   205876900
2240259   2   205888900
42390679   1   205900900
2238879   2   205912900
42389299   1   205924900
2237499   2   205936900
2236119   2   205948900
2234739   2   205960900
91695159   0   205972900
91693779   0   205984900
91692399   0   205996900
91691019   0   206008900
91689639   0   206020900
91688259   0   206032900
91686879   0   206044900
91685499   0   206056900
91684119   0   206068900
91682739   0   206080900
91681359   0   206092900
91679979   0   206104900
91678599   0   206116900
2233359   2   206128900
2231979   2   206140900
2230599   2   206152900
91677219   0   206164900
91675839   0   206176900
42387919   1   206188900
42386539   1   206200900
91674459   0   206212900
42385159   1   206224900
42383779   1   206236900
42382399   1   206248900
42381019   1   206260900
42379639   1   206272900
42378259   1   206284900
42376879   1   206296900
42375499   1   206308900
42374119   1   206320900
42372739   1   206332900
42371359   1   206344900
42369979   1   206356900
42368599   1   206368900
42367219   1   206380900
2229219   2   206392900
42365839   1   206404900
2227839   2   206416900
42364459   1   206428900
2226459   2   206440900
42363079   1   206452900
2225079   2   206464900
42361699   1   206476900
2223699   2   206488900
42360319   1   206500900
2222319   2   206512900
42358939   1   206524900
2220939   2   206536900
42357559   1   206548900
2219559   2   206560900
42356179   1   206572900
2218179   2   206584900
42354799   1   206596900
2216799   2   206608900
2215419   2   206620900
2214039   2   206632900
91673079   0   206644900
91671699   0   206656900
91670319   0   206668900
91668939   0   206680900
91667559   0   206692900
91666179   0   206704900
91664799   0   206716900
91663419   0   206728900
91662039   0   206740900
91660659   0   206752900
91659279   0   206764900
91657899   0   206776900
91656519   0   206788900
2212659   2   206800900
2211279   2   206812900
2209899   2   206824900
2208519   2   206836900
91655139   0   206848900
91653759   0   206860900
42353419   1   206872900
42352039   1   206884900
91652379   0   206896900
91650999   0   206908900
42350659   1   206920900
42349279   1   206932900
42347899   1   206944900
42346519   1   206956900
42345139   1   206968900
42343759   1   206980900
42342379   1   206992900
42340999   1   207004900
42339619   1   207016900
42338239   1   207028900
42336859   1   207040900
42335479   1   207052900
42334099   1   207064900
42332719   1   207076900
42331339   1   207088900
2207139   2   207100900
42329959   1   207112900
2205759   2   207124900
42328579   1   207136900
2204379   2   207148900
42327199   1   207160900
2202999   2   207172900
42325819   1   207184900
2201619   2   207196900
42324439   1   207208900
2200239   2   207220900
42323059   1   207232900
2198859   2   207244900
42321679   1   207256900
2197479   2   207268900
42320299   1   207280900
2196099   2   207292900
42318919   1   207304900
2194719   2   207316900
2193339   2   207328900
2191959   2   207340900
91649619   0   207352900
91648239   0   207364900
91646859   0   207376900
91645479   0   207388900
91644099   0   207400900
91642719   0   207412900
91641339   0   207424900
91639959   0   207436900
91638579   0   207448900
91637199   0   207460900
91635819   0   207472900
91634439   0   207484900
91633059   0   207496900
2190579   2   207508900
2189199   2   207520900
2187819   2   207532900
2186439   2   207544900
2185059   2   207556900
91631679   0   207568900
91630299   0   207580900
42317539   1   207592900
42316159   1   207604900
91628919   0   207616900
91627539   0   207628900
91626159   0   207640900
42314779   1   207652900
42313399   1   207664900
42312019   1   207676900
42310639   1   207688900
42309259   1   207700900
42307879   1   207712900
42306499   1   207724900
42305119   1   207736900
42303739   1   207748900
42302359   1   207760900
42300979   1   207772900
42299599   1   207784900
42298219   1   207796900
42296839   1   207808900
42295459   1   207820900
42294079   1   207832900
2183679   2   207844900
42292699   1   207856900
2182299   2   207868900
42291319   1   207880900
2180919   2   207892900
42289939   1   207904900
2179539   2   207916900
42288559   1   207928900
2178159   2   207940900
42287179   1   207952900
2176779   2   207964900
42285799   1   207976900
2175399   2   207988900
42284419   1   208000900
2174019   2   208012900
42283039   1   208024900
2172639   2   208036900
42281659   1   208048900
2171259   2   208060900
2169879   2   208072900
2168499   2   208084900
91624779   0   208096900
91623399   0   208108900
91622019   0   208120900
91620639   0   208132900
91619259   0   208144900
91617879   0   208156900
91616499   0   208168900
91615119   0   208180900
91613739   0   208192900
91612359   0   208204900
91610979   0   208216900
91609599   0   208228900
91608219   0   208240900
2167119   2   208252900
2165739   2   208264900
2164359   2   208276900
2162979   2   208288900
2161599   2   208300900
91606839   0   208312900
91605459   0   208324900
42280279   1   208336900
42278899   1   208348900
91604079   0   208360900
91602699   0   208372900
91601319   0   208384900
42277519   1   208396900
42276139   1   208408900
42274759   1   208420900
42273379   1   208432900
42271999   1   208444900
42270619   1   208456900
42269239   1   208468900
42267859   1   208480900
42266479   1   208492900
42265099   1   208504900
42263719   1   208516900
42262339   1   208528900
42260959   1   208540900
42259579   1   208552900
42258199   1   208564900
42256819   1   208576900
42255439   1   208588900
2160219   2   208600900
42254059   1   208612900
2158839   2   208624900
2157459   2   208636900
42252679   1   208648900
2156079   2   208660900
42251299   1   208672900
2154699   2   208684900
42249919   1   208696900
2153319   2   208708900
42248539   1   208720900
2151939   2   208732900
42247159   1   208744900
2150559   2   208756900
42245779   1   208768900
2149179   2   208780900
42244399   1   208792900
2147799   2   208804900
42243019   1   208816900
2146419   2   208828900
2145039   2   208840900
2143659   2   208852900
91599939   0   208864900
91598559   0   208876900
91597179   0   208888900
91595799   0   208900900
91594419   0   208912900
91593039   0   208924900
91591659   0   208936900
91590279   0   208948900
91588899   0   208960900
91587519   0   208972900
91586139   0   208984900
91584759   0   208996900
91583379   0   209008900
91581999   0   209020900
2142279   2   209032900
2140899   2   209044900
2139519   2   209056900
2138139   2   209068900
2136759   2   209080900
91580619   0   209092900
91579239   0   209104900
42241639   1   209116900
42240259   1   209128900
91577859   0   209140900
91576479   0   209152900
91575099   0   209164900
42238879   1   209176900
42237499   1   209188900
42236119   1   209200900
42234739   1   209212900
42233359   1   209224900
42231979   1   209236900
42230599   1   209248900
42229219   1   209260900
42227839   1   209272900
42226459   1   209284900
42225079   1   209296900
42223699   1   209308900
42222319   1   209320900
42220939   1   209332900
42219559   1   209344900
42218179   1   209356900
42216799   1   209368900
42215419   1   209380900
2135379   2   209392900
42214039   1   209404900
2133999   2   209416900
2132619   2   209428900
2131239   2   209440900
42212659   1   209452900
2129859   2   209464900
42211279   1   209476900
2128479   2   209488900
42209899   1   209500900
2127099   2   209512900
42208519   1   209524900
2125719   2   209536900
42207139   1   209548900
2124339   2   209560900
42205759   1   209572900
2122959   2   209584900
42204379   1   209596900
2121579   2   209608900
42202999   1   209620900
2120199   2   209632900
2118819   2   209644900
2117439   2   209656900
91573719   0   209668900
91572339   0   209680900
91570959   0   209692900
91569579   0   209704900
91568199   0   209716900
91566819   0   209728900
91565439   0   209740900
91564059   0   209752900
91562679   0   209764900
91561299   0   209776900
91559919   0   209788900
91558539   0   209800900
91557159   0   209812900
91555779   0   209824900
91554399   0   209836900
2116059   2   209848900
2114679   2   209860900
2113299   2   209872900
2111919   2   209884900
2110539   2   209896900
91553019   0   209908900
91551639   0   209920900
42201619   1   209932900
42200239   1   209944900
91550259   0   209956900
91548879   0   209968900
91547499   0   209980900
42198859   1   209992900
42197479   1   210004900
42196099   1   210016900
42194719   1   210028900
42193339   1   210040900
42191959   1   210052900
42190579   1   210064900
42189199   1   210076900
42187819   1   210088900
42186439   1   210100900
42185059   1   210112900
42183679   1   210124900
42182299   1   210136900
42180919   1   210148900
42179539   1   210160900
42178159   1   210172900
42176779   1   210184900
42175399   1   210196900
42174019   1   210208900
2109159   2   210220900
42172639   1   210232900
2107779   2   210244900
2106399   2   210256900
2105019   2   210268900
2103639   2   210280900
42171259   1   210292900
2102259   2   210304900
42169879   1   210316900
2100879   2   210328900
42168499   1   210340900
2099499   2   210352900
42167119   1   210364900
2098119   2   210376900
42165739   1   210388900
2096739   2   210400900
42164359   1   210412900
2095359   2   210424900
42162979   1   210436900
2093979   2   210448900
42161599   1   210460900
2092599   2   210472900
2091219   2   210484900
2089839   2   210496900
91546119   0   210508900
91544739   0   210520900
91543359   0   210532900
91541979   0   210544900
91540599   0   210556900
91539219   0   210568900
91537839   0   210580900
91536459   0   210592900
91535079   0   210604900
91533699   0   210616900
91532319   0   210628900
91530939   0   210640900
91529559   0   210652900
91528179   0   210664900
91526799   0   210676900
91525419   0   210688900
2088459   2   210700900
2087079   2   210712900
2085699   2   210724900
2084319   2   210736900
2082939   2   210748900
91524039   0   210760900
91522659   0   210772900
42160219   1   210784900
42158839   1   210796900
91521279   0   210808900
91519899   0   210820900
91518519   0   210832900
42157459   1   210844900
42156079   1   210856900
42154699   1   210868900
42153319   1   210880900
42151939   1   210892900
42150559   1   210904900
42149179   1   210916900
42147799   1   210928900
42146419   1   210940900
42145039   1   210952900
42143659   1   210964900
42142279   1   210976900
42140899   1   210988900
42139519   1   211000900
42138139   1   211012900
42136759   1   211024900
42135379   1   211036900
42133999   1   211048900
42132619   1   211060900
42131239   1   211072900
2081559   2   211084900
42129859   1   211096900
2080179   2   211108900
2078799   2   211120900
2077419   2   211132900
2076039   2   211144900
2074659   2   211156900
42128479   1   211168900
2073279   2   211180900
42127099   1   211192900
2071899   2   211204900
42125719   1   211216900
2070519   2   211228900
42124339   1   211240900
2069139   2   211252900
42122959   1   211264900
2067759   2   211276900
42121579   1   211288900
2066379   2   211300900
42120199   1   211312900
2064999   2   211324900
42118819   1   211336900
2063619   2   211348900
2062239   2   211360900
2060859   2   211372900
91517139   0   211384900
91515759   0   211396900
91514379   0   211408900
91512999   0   211420900
91511619   0   211432900
91510239   0   211444900
91508859   0   211456900
91507479   0   211468900
91506099   0   211480900
91504719   0   211492900
91503339   0   211504900
91501959   0   211516900
91500579   0   211528900
91499199   0   211540900
91497819   0   211552900
91496439   0   211564900
91495059   0   211576900
2059479   2   211588900
2058099   2   211600900
2056719   2   211612900
2055339   2   211624900
2053959   2   211636900
91493679   0   211648900
91492299   0   211660900
42117439   1   211672900
42116059   1   211684900
91490919   0   211696900
91489539   0   211708900
91488159   0   211720900
42114679   1   211732900
42113299   1   211744900
42111919   1   211756900
42110539   1   211768900
42109159   1   211780900
42107779   1   211792900
42106399   1   211804900
42105019   1   211816900
42103639   1   211828900
42102259   1   211840900
42100879   1   211852900
42099499   1   211864900
42098119   1   211876900
42096739   1   211888900
42095359   1   211900900
42093979   1   211912900
42092599   1   211924900
42091219   1   211936900
42089839   1   211948900
42088459   1   211960900
42087079   1   211972900
2052579   2   211984900
42085699   1   211996900
2051199   2   212008900
2049819   2   212020900
2048439   2   212032900
2047059   2   212044900
2045679   2   212056900
42084319   1   212068900
2044299   2   212080900
2042919   2   212092900
42082939   1   212104900
2041539   2   212116900
42081559   1   212128900
2040159   2   212140900
42080179   1   212152900
2038779   2   212164900
42078799   1   212176900
2037399   2   212188900
42077419   1   212200900
2036019   2   212212900
42076039   1   212224900
2034639   2   212236900
42074659   1   212248900
2033259   2   212260900
2031879   2   212272900
2030499   2   212284900
91486779   0   212296900
91485399   0   212308900
91484019   0   212320900
91482639   0   212332900
91481259   0   212344900
91479879   0   212356900
91478499   0   212368900
91477119   0   212380900
91475739   0   212392900
91474359   0   212404900
91472979   0   212416900
91471599   0   212428900
91470219   0   212440900
91468839   0   212452900
91467459   0   212464900
91466079   0   212476900
91464699   0   212488900
91463319   0   212500900
2029119   2   212512900
2027739   2   212524900
2026359   2   212536900
2024979   2   212548900
2023599   2   212560900
91461939   0   212572900
91460559   0   212584900
42073279   1   212596900
42071899   1   212608900
91459179   0   212620900
91457799   0   212632900
91456419   0   212644900
42070519   1   212656900
42069139   1   212668900
42067759   1   212680900
42066379   1   212692900
42064999   1   212704900
42063619   1   212716900
42062239   1   212728900
42060859   1   212740900
42059479   1   212752900
42058099   1   212764900
42056719   1   212776900
42055339   1   212788900
42053959   1   212800900
42052579   1   212812900
42051199   1   212824900
42049819   1   212836900
42048439   1   212848900
42047059   1   212860900
42045679   1   212872900
42044299   1   212884900
42042919   1   212896900
2022219   2   212908900
42041539   1   212920900
42040159   1   212932900
2020839   2   212944900
2019459   2   212956900
2018079   2   212968900
2016699   2   212980900
2015319   2   212992900
42038779   1   213004900
2013939   2   213016900
2012559   2   213028900
2011179   2   213040900
42037399   1   213052900
2009799   2   213064900
42036019   1   213076900
2008419   2   213088900
42034639   1   213100900
2007039   2   213112900
42033259   1   213124900
2005659   2   213136900
42031879   1   213148900
2004279   2   213160900
42030499   1   213172900
2002899   2   213184900
42029119   1   213196900
2001519   2   213208900
2000139   2   213220900
1998759   2   213232900
91455039   0   213244900
91453659   0   213256900
91452279   0   213268900
91450899   0   213280900
91449519   0   213292900
91448139   0   213304900
91446759   0   213316900
91445379   0   213328900
91443999   0   213340900
91442619   0   213352900
91441239   0   213364900
91439859   0   213376900
91438479   0   213388900
91437099   0   213400900
91435719   0   213412900
91434339   0   213424900
91432959   0   213436900
91431579   0   213448900
91430199   0   213460900
1997379   2   213472900
1995999   2   213484900
1994619   2   213496900
1993239   2   213508900
1991859   2   213520900
91428819   0   213532900
91427439   0   213544900
42027739   1   213556900
42026359   1   213568900
91426059   0   213580900
91424679   0   213592900
91423299   0   213604900
42024979   1   213616900
42023599   1   213628900
42022219   1   213640900
42020839   1   213652900
42019459   1   213664900
42018079   1   213676900
42016699   1   213688900
42015319   1   213700900
42013939   1   213712900
42012559   1   213724900
42011179   1   213736900
42009799   1   213748900
42008419   1   213760900
42007039   1   213772900
42005659   1   213784900
42004279   1   213796900
42002899   1   213808900
42001519   1   213820900
42000139   1   213832900
41998759   1   213844900
41997379   1   213856900
1990479   2   213868900
41995999   1   213880900
41994619   1   213892900
41993239   1   213904900
1989099   2   213916900
1987719   2   213928900
1986339   2   213940900
1984959   2   213952900
1983579   2   213964900
41991859   1   213976900
1982199   2   213988900
1980819   2   214000900
1979439   2   214012900
41990479   1   214024900
1978059   2   214036900
1976679   2   214048900
41989099   1   214060900
1975299   2   214072900
41987719   1   214084900
1973919   2   214096900
41986339   1   214108900
1972539   2   214120900
41984959   1   214132900
1971159   2   214144900
41983579   1   214156900
1969779   2   214168900
41982199   1   214180900
1968399   2   214192900
1967019   2   214204900
1965639   2   214216900
91421919   0   214228900
91420539   0   214240900
91419159   0   214252900
91417779   0   214264900
91416399   0   214276900
91415019   0   214288900
91413639   0   214300900
91412259   0   214312900
91410879   0   214324900
91409499   0   214336900
91408119   0   214348900
91406739   0   214360900
91405359   0   214372900
91403979   0   214384900
91402599   0   214396900
91401219   0   214408900
91399839   0   214420900
91398459   0   214432900
91397079   0   214444900
91395699   0   214456900
1964259   2   214468900
1962879   2   214480900
1961499   2   214492900
1960119   2   214504900
1958739   2   214516900
91394319   0   214528900
91392939   0   214540900
41980819   1   214552900
41979439   1   214564900
91391559   0   214576900
91390179   0   214588900
91388799   0   214600900
41978059   1   214612900
41976679   1   214624900
41975299   1   214636900
41973919   1   214648900
41972539   1   214660900
41971159   1   214672900
41969779   1   214684900
41968399   1   214696900
41967019   1   214708900
41965639   1   214720900
