rankx   flowid   timex
38613619   1   201378686
38612239   1   201390686
38610859   1   201402686
38609479   1   201414686
38608099   1   201426686
38606719   1   201438686
38605339   1   201450686
38603959   1   201462686
38602579   1   201474686
38601199   1   201486686
38599819   1   201498686
38598439   1   201510686
38597059   1   201522686
38595679   1   201534686
38594299   1   201546686
38592919   1   201558686
38591539   1   201570686
38590159   1   201582686
38588779   1   201594686
38587399   1   201606686
38586019   1   201618686
38584639   1   201630686
38583259   1   201642686
38581879   1   201654686
38580499   1   201666686
38579119   1   201678686
38577739   1   201690686
38576359   1   201702686
38574979   1   201714686
38573599   1   201726686
38572219   1   201738686
38570839   1   201750686
38569459   1   201762686
38568079   1   201774686
38566699   1   201786686
38565319   1   201798686
38563939   1   201810686
38562559   1   201822686
38561179   1   201834686
38559799   1   201846686
38558419   1   201858686
38557039   1   201870686
38555659   1   201882686
38554279   1   201894686
38552899   1   201906686
38551519   1   201918686
38550139   1   201930686
38548759   1   201942686
38547379   1   201954686
38545999   1   201966686
38544619   1   201978686
38543239   1   201990686
38541859   1   202002686
38540479   1   202014686
38539099   1   202026686
38537719   1   202038686
38536339   1   202050686
38534959   1   202062686
38533579   1   202074686
38532199   1   202086686
38530819   1   202098686
38529439   1   202110686
38528059   1   202122686
38526679   1   202134686
38525299   1   202146686
38523919   1   202158686
38522539   1   202170686
38521159   1   202182686
38519779   1   202194686
38518399   1   202206686
38517019   1   202218686
38515639   1   202230686
38514259   1   202242686
38512879   1   202254686
38511499   1   202266686
38510119   1   202278686
38508739   1   202290686
38507359   1   202302686
38505979   1   202314686
38504599   1   202326686
38503219   1   202338686
38501839   1   202350686
38500459   1   202362686
38499079   1   202374686
38497699   1   202386686
38496319   1   202398686
38494939   1   202410686
38493559   1   202422686
38492179   1   202434686
38490799   1   202446686
38489419   1   202458686
38488039   1   202470686
38486659   1   202482686
38485279   1   202494686
38483899   1   202506686
38482519   1   202518686
38481139   1   202530686
38479759   1   202542686
38478379   1   202554686
38476999   1   202566686
38475619   1   202578686
38474239   1   202590686
38472859   1   202602686
38471479   1   202614686
38470099   1   202626686
38468719   1   202638686
38467339   1   202650686
38465959   1   202662686
38464579   1   202674686
38463199   1   202686686
38461819   1   202698686
38460439   1   202710686
38459059   1   202722686
38457679   1   202734686
38456299   1   202746686
38454919   1   202758686
38453539   1   202770686
38452159   1   202782686
38450779   1   202794686
38449399   1   202806686
38448019   1   202818686
38446639   1   202830686
38445259   1   202842686
38443879   1   202854686
38442499   1   202866686
38441119   1   202878686
38439739   1   202890686
38438359   1   202902686
38436979   1   202914686
38435599   1   202926686
38434219   1   202938686
38432839   1   202950686
38431459   1   202962686
38430079   1   202974686
38428699   1   202986686
38427319   1   202998686
38425939   1   203010686
38424559   1   203022686
38423179   1   203034686
38421799   1   203046686
38420419   1   203058686
38419039   1   203070686
38417659   1   203082686
38416279   1   203094686
38414899   1   203106686
38413519   1   203118686
38412139   1   203130686
38410759   1   203142686
38409379   1   203154686
38407999   1   203166686
38406619   1   203178686
38405239   1   203190686
38403859   1   203202686
38402479   1   203214686
38401099   1   203226686
38399719   1   203238686
38398339   1   203250686
38396959   1   203262686
38395579   1   203274686
38394199   1   203286686
38392819   1   203298686
38391439   1   203310686
38390059   1   203322686
38388679   1   203334686
38387299   1   203346686
38385919   1   203358686
38384539   1   203370686
38383159   1   203382686
38381779   1   203394686
38380399   1   203406686
38379019   1   203418686
38377639   1   203430686
38376259   1   203442686
38374879   1   203454686
38373499   1   203466686
38372119   1   203478686
38370739   1   203490686
38369359   1   203502686
38367979   1   203514686
38366599   1   203526686
38365219   1   203538686
38363839   1   203550686
38362459   1   203562686
38361079   1   203574686
38359699   1   203586686
38358319   1   203598686
38356939   1   203610686
38355559   1   203622686
38354179   1   203634686
38352799   1   203646686
38351419   1   203658686
38350039   1   203670686
38348659   1   203682686
38347279   1   203694686
38345899   1   203706686
38344519   1   203718686
38343139   1   203730686
38341759   1   203742686
38340379   1   203754686
38338999   1   203766686
38337619   1   203778686
38336239   1   203790686
38334859   1   203802686
38333479   1   203814686
38332099   1   203826686
38330719   1   203838686
38329339   1   203850686
38327959   1   203862686
38326579   1   203874686
38325199   1   203886686
38323819   1   203898686
38322439   1   203910686
38321059   1   203922686
38319679   1   203934686
38318299   1   203946686
38316919   1   203958686
38315539   1   203970686
38314159   1   203982686
38312779   1   203994686
38311399   1   204006686
38310019   1   204018686
38308639   1   204030686
38307259   1   204042686
38305879   1   204054686
38304499   1   204066686
38303119   1   204078686
38301739   1   204090686
38300359   1   204102686
38298979   1   204114686
38297599   1   204126686
38296219   1   204138686
38294839   1   204150686
38293459   1   204162686
38292079   1   204174686
38290699   1   204186686
38289319   1   204198686
38287939   1   204210686
38286559   1   204222686
38285179   1   204234686
38283799   1   204246686
38282419   1   204258686
38281039   1   204270686
38279659   1   204282686
38278279   1   204294686
38276899   1   204306686
38275519   1   204318686
38274139   1   204330686
38272759   1   204342686
38271379   1   204354686
38269999   1   204366686
38268619   1   204378686
38267239   1   204390686
38265859   1   204402686
38264479   1   204414686
38263099   1   204426686
38261719   1   204438686
38260339   1   204450686
38258959   1   204462686
38257579   1   204474686
38256199   1   204486686
38254819   1   204498686
38253439   1   204510686
38252059   1   204522686
38250679   1   204534686
38249299   1   204546686
38247919   1   204558686
38246539   1   204570686
38245159   1   204582686
38243779   1   204594686
38242399   1   204606686
38241019   1   204618686
38239639   1   204630686
38238259   1   204642686
38236879   1   204654686
38235499   1   204666686
38234119   1   204678686
38232739   1   204690686
38231359   1   204702686
38229979   1   204714686
38228599   1   204726686
38227219   1   204738686
38225839   1   204750686
38224459   1   204762686
38223079   1   204774686
38221699   1   204786686
38220319   1   204798686
38218939   1   204810686
38217559   1   204822686
38216179   1   204834686
38214799   1   204846686
38213419   1   204858686
38212039   1   204870686
38210659   1   204882686
38209279   1   204894686
38207899   1   204906686
38206519   1   204918686
38205139   1   204930686
38203759   1   204942686
38202379   1   204954686
38200999   1   204966686
38199619   1   204978686
38198239   1   204990686
38196859   1   205002686
38195479   1   205014686
38194099   1   205026686
38192719   1   205038686
38191339   1   205050686
38189959   1   205062686
38188579   1   205074686
38187199   1   205086686
38185819   1   205098686
38184439   1   205110686
38183059   1   205122686
38181679   1   205134686
38180299   1   205146686
38178919   1   205158686
38177539   1   205170686
38176159   1   205182686
38174779   1   205194686
38173399   1   205206686
38172019   1   205218686
38170639   1   205230686
38169259   1   205242686
38167879   1   205254686
38166499   1   205266686
38165119   1   205278686
38163739   1   205290686
38162359   1   205302686
38160979   1   205314686
38159599   1   205326686
38158219   1   205338686
38156839   1   205350686
38155459   1   205362686
38154079   1   205374686
38152699   1   205386686
38151319   1   205398686
38149939   1   205410686
38148559   1   205422686
38147179   1   205434686
38145799   1   205446686
38144419   1   205458686
38143039   1   205470686
38141659   1   205482686
38140279   1   205494686
38138899   1   205506686
38137519   1   205518686
38136139   1   205530686
38134759   1   205542686
38133379   1   205554686
38131999   1   205566686
38130619   1   205578686
38129239   1   205590686
38127859   1   205602686
38126479   1   205614686
38125099   1   205626686
38123719   1   205638686
38122339   1   205650686
38120959   1   205662686
38119579   1   205674686
38118199   1   205686686
38116819   1   205698686
38115439   1   205710686
38114059   1   205722686
38112679   1   205734686
38111299   1   205746686
38109919   1   205758686
38108539   1   205770686
38107159   1   205782686
38105779   1   205794686
38104399   1   205806686
38103019   1   205818686
38101639   1   205830686
38100259   1   205842686
38098879   1   205854686
38097499   1   205866686
38096119   1   205878686
38094739   1   205890686
38093359   1   205902686
38091979   1   205914686
38090599   1   205926686
38089219   1   205938686
38087839   1   205950686
38086459   1   205962686
38085079   1   205974686
38083699   1   205986686
38082319   1   205998686
38080939   1   206010686
38079559   1   206022686
38078179   1   206034686
38076799   1   206046686
38075419   1   206058686
38074039   1   206070686
38072659   1   206082686
38071279   1   206094686
38069899   1   206106686
38068519   1   206118686
38067139   1   206130686
38065759   1   206142686
38064379   1   206154686
38062999   1   206166686
38061619   1   206178686
38060239   1   206190686
38058859   1   206202686
38057479   1   206214686
38056099   1   206226686
38054719   1   206238686
38053339   1   206250686
38051959   1   206262686
38050579   1   206274686
38049199   1   206286686
38047819   1   206298686
38046439   1   206310686
38045059   1   206322686
38043679   1   206334686
38042299   1   206346686
38040919   1   206358686
38039539   1   206370686
38038159   1   206382686
38036779   1   206394686
38035399   1   206406686
38034019   1   206418686
38032639   1   206430686
38031259   1   206442686
38029879   1   206454686
38028499   1   206466686
38027119   1   206478686
38025739   1   206490686
38024359   1   206502686
38022979   1   206514686
38021599   1   206526686
38020219   1   206538686
38018839   1   206550686
38017459   1   206562686
38016079   1   206574686
38014699   1   206586686
38013319   1   206598686
38011939   1   206610686
38010559   1   206622686
38009179   1   206634686
38007799   1   206646686
38006419   1   206658686
38005039   1   206670686
38003659   1   206682686
38002279   1   206694686
38000899   1   206706686
37999519   1   206718686
37998139   1   206730686
37996759   1   206742686
37995379   1   206754686
37993999   1   206766686
37992619   1   206778686
37991239   1   206790686
37989859   1   206802686
37988479   1   206814686
37987099   1   206826686
37985719   1   206838686
37984339   1   206850686
37982959   1   206862686
37981579   1   206874686
37980199   1   206886686
37978819   1   206898686
37977439   1   206910686
37976059   1   206922686
37974679   1   206934686
37973299   1   206946686
37971919   1   206958686
37970539   1   206970686
37969159   1   206982686
37967779   1   206994686
37966399   1   207006686
37965019   1   207018686
37963639   1   207030686
37962259   1   207042686
37960879   1   207054686
37959499   1   207066686
37958119   1   207078686
37956739   1   207090686
37955359   1   207102686
37953979   1   207114686
37952599   1   207126686
37951219   1   207138686
37949839   1   207150686
37948459   1   207162686
37947079   1   207174686
37945699   1   207186686
37944319   1   207198686
37942939   1   207210686
37941559   1   207222686
37940179   1   207234686
37938799   1   207246686
37937419   1   207258686
37936039   1   207270686
37934659   1   207282686
37933279   1   207294686
37931899   1   207306686
37930519   1   207318686
37929139   1   207330686
37927759   1   207342686
37926379   1   207354686
37924999   1   207366686
37923619   1   207378686
37922239   1   207390686
37920859   1   207402686
37919479   1   207414686
37918099   1   207426686
37916719   1   207438686
37915339   1   207450686
37913959   1   207462686
37912579   1   207474686
37911199   1   207486686
37909819   1   207498686
37908439   1   207510686
37907059   1   207522686
37905679   1   207534686
37904299   1   207546686
37902919   1   207558686
37901539   1   207570686
37900159   1   207582686
37898779   1   207594686
37897399   1   207606686
37896019   1   207618686
37894639   1   207630686
37893259   1   207642686
37891879   1   207654686
37890499   1   207666686
37889119   1   207678686
37887739   1   207690686
37886359   1   207702686
37884979   1   207714686
37883599   1   207726686
37882219   1   207738686
37880839   1   207750686
37879459   1   207762686
37878079   1   207774686
37876699   1   207786686
37875319   1   207798686
37873939   1   207810686
37872559   1   207822686
37871179   1   207834686
37869799   1   207846686
37868419   1   207858686
37867039   1   207870686
37865659   1   207882686
37864279   1   207894686
37862899   1   207906686
37861519   1   207918686
37860139   1   207930686
37858759   1   207942686
37857379   1   207954686
37855999   1   207966686
37854619   1   207978686
37853239   1   207990686
37851859   1   208002686
37850479   1   208014686
37849099   1   208026686
37847719   1   208038686
37846339   1   208050686
37844959   1   208062686
37843579   1   208074686
37842199   1   208086686
37840819   1   208098686
37839439   1   208110686
37838059   1   208122686
37836679   1   208134686
37835299   1   208146686
37833919   1   208158686
37832539   1   208170686
37831159   1   208182686
37829779   1   208194686
37828399   1   208206686
37827019   1   208218686
37825639   1   208230686
37824259   1   208242686
37822879   1   208254686
37821499   1   208266686
37820119   1   208278686
37818739   1   208290686
37817359   1   208302686
37815979   1   208314686
37814599   1   208326686
37813219   1   208338686
37811839   1   208350686
37810459   1   208362686
37809079   1   208374686
37807699   1   208386686
37806319   1   208398686
37804939   1   208410686
37803559   1   208422686
37802179   1   208434686
37800799   1   208446686
37799419   1   208458686
37798039   1   208470686
37796659   1   208482686
37795279   1   208494686
37793899   1   208506686
37792519   1   208518686
37791139   1   208530686
37789759   1   208542686
37788379   1   208554686
37786999   1   208566686
37785619   1   208578686
37784239   1   208590686
37782859   1   208602686
37781479   1   208614686
37780099   1   208626686
37778719   1   208638686
37777339   1   208650686
37775959   1   208662686
37774579   1   208674686
37773199   1   208686686
37771819   1   208698686
37770439   1   208710686
37769059   1   208722686
37767679   1   208734686
37766299   1   208746686
37764919   1   208758686
37763539   1   208770686
37762159   1   208782686
37760779   1   208794686
37759399   1   208806686
37758019   1   208818686
37756639   1   208830686
37755259   1   208842686
37753879   1   208854686
37752499   1   208866686
37751119   1   208878686
37749739   1   208890686
37748359   1   208902686
37746979   1   208914686
37745599   1   208926686
37744219   1   208938686
37742839   1   208950686
37741459   1   208962686
37740079   1   208974686
37738699   1   208986686
37737319   1   208998686
37735939   1   209010686
37734559   1   209022686
37733179   1   209034686
37731799   1   209046686
37730419   1   209058686
37729039   1   209070686
37727659   1   209082686
37726279   1   209094686
37724899   1   209106686
37723519   1   209118686
37722139   1   209130686
37720759   1   209142686
37719379   1   209154686
37717999   1   209166686
37716619   1   209178686
37715239   1   209190686
37713859   1   209202686
37712479   1   209214686
37711099   1   209226686
37709719   1   209238686
37708339   1   209250686
37706959   1   209262686
37705579   1   209274686
37704199   1   209286686
37702819   1   209298686
37701439   1   209310686
37700059   1   209322686
37698679   1   209334686
37697299   1   209346686
37695919   1   209358686
37694539   1   209370686
37693159   1   209382686
37691779   1   209394686
37690399   1   209406686
37689019   1   209418686
37687639   1   209430686
37686259   1   209442686
37684879   1   209454686
37683499   1   209466686
37682119   1   209478686
37680739   1   209490686
37679359   1   209502686
37677979   1   209514686
37676599   1   209526686
37675219   1   209538686
37673839   1   209550686
37672459   1   209562686
37671079   1   209574686
37669699   1   209586686
37668319   1   209598686
37666939   1   209610686
37665559   1   209622686
37664179   1   209634686
37662799   1   209646686
37661419   1   209658686
37660039   1   209670686
37658659   1   209682686
37657279   1   209694686
37655899   1   209706686
37654519   1   209718686
37653139   1   209730686
37651759   1   209742686
37650379   1   209754686
37648999   1   209766686
37647619   1   209778686
37646239   1   209790686
37644859   1   209802686
37643479   1   209814686
37642099   1   209826686
37640719   1   209838686
37639339   1   209850686
37637959   1   209862686
37636579   1   209874686
37635199   1   209886686
37633819   1   209898686
37632439   1   209910686
37631059   1   209922686
37629679   1   209934686
37628299   1   209946686
37626919   1   209958686
37625539   1   209970686
37624159   1   209982686
37622779   1   209994686
37621399   1   210006686
37620019   1   210018686
37618639   1   210030686
37617259   1   210042686
37615879   1   210054686
37614499   1   210066686
37613119   1   210078686
37611739   1   210090686
37610359   1   210102686
37608979   1   210114686
37607599   1   210126686
37606219   1   210138686
37604839   1   210150686
37603459   1   210162686
37602079   1   210174686
37600699   1   210186686
37599319   1   210198686
37597939   1   210210686
37596559   1   210222686
37595179   1   210234686
37593799   1   210246686
37592419   1   210258686
37591039   1   210270686
37589659   1   210282686
37588279   1   210294686
37586899   1   210306686
37585519   1   210318686
37584139   1   210330686
37582759   1   210342686
37581379   1   210354686
37579999   1   210366686
37578619   1   210378686
37577239   1   210390686
37575859   1   210402686
37574479   1   210414686
37573099   1   210426686
37571719   1   210438686
37570339   1   210450686
37568959   1   210462686
37567579   1   210474686
37566199   1   210486686
37564819   1   210498686
37563439   1   210510686
37562059   1   210522686
37560679   1   210534686
37559299   1   210546686
37557919   1   210558686
37556539   1   210570686
37555159   1   210582686
37553779   1   210594686
37552399   1   210606686
37551019   1   210618686
37549639   1   210630686
37548259   1   210642686
37546879   1   210654686
37545499   1   210666686
37544119   1   210678686
37542739   1   210690686
37541359   1   210702686
37539979   1   210714686
37538599   1   210726686
37537219   1   210738686
37535839   1   210750686
37534459   1   210762686
37533079   1   210774686
37531699   1   210786686
37530319   1   210798686
37528939   1   210810686
37527559   1   210822686
37526179   1   210834686
37524799   1   210846686
37523419   1   210858686
37522039   1   210870686
37520659   1   210882686
37519279   1   210894686
37517899   1   210906686
37516519   1   210918686
37515139   1   210930686
37513759   1   210942686
37512379   1   210954686
37510999   1   210966686
37509619   1   210978686
37508239   1   210990686
37506859   1   211002686
37505479   1   211014686
37504099   1   211026686
37502719   1   211038686
37501339   1   211050686
37499959   1   211062686
37498579   1   211074686
37497199   1   211086686
37495819   1   211098686
37494439   1   211110686
37493059   1   211122686
37491679   1   211134686
37490299   1   211146686
37488919   1   211158686
37487539   1   211170686
37486159   1   211182686
37484779   1   211194686
37483399   1   211206686
37482019   1   211218686
37480639   1   211230686
37479259   1   211242686
37477879   1   211254686
37476499   1   211266686
37475119   1   211278686
37473739   1   211290686
37472359   1   211302686
37470979   1   211314686
37469599   1   211326686
37468219   1   211338686
37466839   1   211350686
37465459   1   211362686
37464079   1   211374686
37462699   1   211386686
37461319   1   211398686
37459939   1   211410686
37458559   1   211422686
37457179   1   211434686
37455799   1   211446686
37454419   1   211458686
37453039   1   211470686
37451659   1   211482686
37450279   1   211494686
37448899   1   211506686
37447519   1   211518686
37446139   1   211530686
37444759   1   211542686
37443379   1   211554686
37441999   1   211566686
37440619   1   211578686
37439239   1   211590686
37437859   1   211602686
37436479   1   211614686
37435099   1   211626686
37433719   1   211638686
37432339   1   211650686
37430959   1   211662686
37429579   1   211674686
37428199   1   211686686
37426819   1   211698686
37425439   1   211710686
37424059   1   211722686
37422679   1   211734686
37421299   1   211746686
37419919   1   211758686
37418539   1   211770686
37417159   1   211782686
37415779   1   211794686
37414399   1   211806686
37413019   1   211818686
37411639   1   211830686
37410259   1   211842686
37408879   1   211854686
37407499   1   211866686
37406119   1   211878686
37404739   1   211890686
37403359   1   211902686
37401979   1   211914686
37400599   1   211926686
37399219   1   211938686
37397839   1   211950686
37396459   1   211962686
37395079   1   211974686
37393699   1   211986686
37392319   1   211998686
37390939   1   212010686
37389559   1   212022686
37388179   1   212034686
37386799   1   212046686
37385419   1   212058686
37384039   1   212070686
37382659   1   212082686
37381279   1   212094686
37379899   1   212106686
37378519   1   212118686
37377139   1   212130686
37375759   1   212142686
37374379   1   212154686
37372999   1   212166686
37371619   1   212178686
37370239   1   212190686
37368859   1   212202686
37367479   1   212214686
37366099   1   212226686
37364719   1   212238686
37363339   1   212250686
37361959   1   212262686
37360579   1   212274686
37359199   1   212286686
37357819   1   212298686
37356439   1   212310686
37355059   1   212322686
37353679   1   212334686
37352299   1   212346686
37350919   1   212358686
37349539   1   212370686
37348159   1   212382686
37346779   1   212394686
37345399   1   212406686
37344019   1   212418686
37342639   1   212430686
37341259   1   212442686
37339879   1   212454686
37338499   1   212466686
37337119   1   212478686
37335739   1   212490686
37334359   1   212502686
37332979   1   212514686
37331599   1   212526686
37330219   1   212538686
37328839   1   212550686
37327459   1   212562686
37326079   1   212574686
37324699   1   212586686
37323319   1   212598686
37321939   1   212610686
37320559   1   212622686
37319179   1   212634686
37317799   1   212646686
37316419   1   212658686
37315039   1   212670686
37313659   1   212682686
37312279   1   212694686
37310899   1   212706686
37309519   1   212718686
37308139   1   212730686
37306759   1   212742686
37305379   1   212754686
37303999   1   212766686
37302619   1   212778686
37301239   1   212790686
37299859   1   212802686
37298479   1   212814686
37297099   1   212826686
37295719   1   212838686
37294339   1   212850686
37292959   1   212862686
37291579   1   212874686
37290199   1   212886686
37288819   1   212898686
37287439   1   212910686
37286059   1   212922686
37284679   1   212934686
37283299   1   212946686
37281919   1   212958686
37280539   1   212970686
37279159   1   212982686
37277779   1   212994686
37276399   1   213006686
37275019   1   213018686
37273639   1   213030686
37272259   1   213042686
37270879   1   213054686
37269499   1   213066686
37268119   1   213078686
37266739   1   213090686
37265359   1   213102686
37263979   1   213114686
37262599   1   213126686
37261219   1   213138686
37259839   1   213150686
37258459   1   213162686
37257079   1   213174686
37255699   1   213186686
37254319   1   213198686
37252939   1   213210686
37251559   1   213222686
37250179   1   213234686
37248799   1   213246686
37247419   1   213258686
37246039   1   213270686
37244659   1   213282686
37243279   1   213294686
37241899   1   213306686
37240519   1   213318686
37239139   1   213330686
37237759   1   213342686
37236379   1   213354686
37234999   1   213366686
37233619   1   213378686
37232239   1   213390686
37230859   1   213402686
37229479   1   213414686
37228099   1   213426686
37226719   1   213438686
37225339   1   213450686
37223959   1   213462686
37222579   1   213474686
37221199   1   213486686
37219819   1   213498686
37218439   1   213510686
37217059   1   213522686
37215679   1   213534686
37214299   1   213546686
37212919   1   213558686
37211539   1   213570686
37210159   1   213582686
37208779   1   213594686
37207399   1   213606686
37206019   1   213618686
37204639   1   213630686
37203259   1   213642686
37201879   1   213654686
37200499   1   213666686
37199119   1   213678686
37197739   1   213690686
37196359   1   213702686
37194979   1   213714686
37193599   1   213726686
37192219   1   213738686
37190839   1   213750686
37189459   1   213762686
37188079   1   213774686
37186699   1   213786686
37185319   1   213798686
37183939   1   213810686
37182559   1   213822686
37181179   1   213834686
37179799   1   213846686
37178419   1   213858686
37177039   1   213870686
37175659   1   213882686
37174279   1   213894686
37172899   1   213906686
37171519   1   213918686
37170139   1   213930686
37168759   1   213942686
37167379   1   213954686
37165999   1   213966686
37164619   1   213978686
37163239   1   213990686
37161859   1   214002686
37160479   1   214014686
37159099   1   214026686
37157719   1   214038686
37156339   1   214050686
37154959   1   214062686
37153579   1   214074686
37152199   1   214086686
37150819   1   214098686
37149439   1   214110686
37148059   1   214122686
37146679   1   214134686
37145299   1   214146686
37143919   1   214158686
37142539   1   214170686
37141159   1   214182686
37139779   1   214194686
37138399   1   214206686
37137019   1   214218686
37135639   1   214230686
37134259   1   214242686
37132879   1   214254686
37131499   1   214266686
37130119   1   214278686
37128739   1   214290686
37127359   1   214302686
37125979   1   214314686
37124599   1   214326686
37123219   1   214338686
37121839   1   214350686
37120459   1   214362686
37119079   1   214374686
37117699   1   214386686
37116319   1   214398686
37114939   1   214410686
37113559   1   214422686
37112179   1   214434686
37110799   1   214446686
37109419   1   214458686
37108039   1   214470686
37106659   1   214482686
37105279   1   214494686
37103899   1   214506686
37102519   1   214518686
37101139   1   214530686
37099759   1   214542686
37098379   1   214554686
37096999   1   214566686
37095619   1   214578686
37094239   1   214590686
37092859   1   214602686
37091479   1   214614686
37090099   1   214626686
37088719   1   214638686
37087339   1   214650686
37085959   1   214662686
37084579   1   214674686
37083199   1   214686686
37081819   1   214698686
37080439   1   214710686
37079059   1   214722686
37077679   1   214734686
37076299   1   214746686
37074919   1   214758686
37073539   1   214770686
37072159   1   214782686
37070779   1   214794686
37069399   1   214806686
37068019   1   214818686
37066639   1   214830686
37065259   1   214842686
37063879   1   214854686
37062499   1   214866686
37061119   1   214878686
37059739   1   214890686
37058359   1   214902686
37056979   1   214914686
37055599   1   214926686
37054219   1   214938686
37052839   1   214950686
37051459   1   214962686
37050079   1   214974686
37048699   1   214986686
37047319   1   214998686
37045939   1   215010686
37044559   1   215022686
37043179   1   215034686
37041799   1   215046686
37040419   1   215058686
37039039   1   215070686
37037659   1   215082686
37036279   1   215094686
37034899   1   215106686
37033519   1   215118686
37032139   1   215130686
37030759   1   215142686
37029379   1   215154686
37027999   1   215166686
37026619   1   215178686
37025239   1   215190686
37023859   1   215202686
37022479   1   215214686
37021099   1   215226686
37019719   1   215238686
37018339   1   215250686
37016959   1   215262686
37015579   1   215274686
37014199   1   215286686
37012819   1   215298686
37011439   1   215310686
37010059   1   215322686
37008679   1   215334686
37007299   1   215346686
37005919   1   215358686
37004539   1   215370686
37003159   1   215382686
37001779   1   215394686
37000399   1   215406686
36999019   1   215418686
36997639   1   215430686
36996259   1   215442686
36994879   1   215454686
36993499   1   215466686
36992119   1   215478686
36990739   1   215490686
36989359   1   215502686
36987979   1   215514686
36986599   1   215526686
36985219   1   215538686
36983839   1   215550686
36982459   1   215562686
36981079   1   215574686
36979699   1   215586686
36978319   1   215598686
36976939   1   215610686
36975559   1   215622686
36974179   1   215634686
36972799   1   215646686
36971419   1   215658686
36970039   1   215670686
36968659   1   215682686
36967279   1   215694686
36965899   1   215706686
36964519   1   215718686
36963139   1   215730686
36961759   1   215742686
36960379   1   215754686
36958999   1   215766686
36957619   1   215778686
36956239   1   215790686
36954859   1   215802686
36953479   1   215814686
36952099   1   215826686
36950719   1   215838686
36949339   1   215850686
36947959   1   215862686
36946579   1   215874686
36945199   1   215886686
36943819   1   215898686
36942439   1   215910686
36941059   1   215922686
36939679   1   215934686
36938299   1   215946686
36936919   1   215958686
36935539   1   215970686
36934159   1   215982686
36932779   1   215994686
36931399   1   216006686
36930019   1   216018686
36928639   1   216030686
36927259   1   216042686
36925879   1   216054686
36924499   1   216066686
36923119   1   216078686
36921739   1   216090686
36920359   1   216102686
36918979   1   216114686
36917599   1   216126686
36916219   1   216138686
36914839   1   216150686
36913459   1   216162686
36912079   1   216174686
36910699   1   216186686
36909319   1   216198686
36907939   1   216210686
36906559   1   216222686
36905179   1   216234686
36903799   1   216246686
36902419   1   216258686
36901039   1   216270686
36899659   1   216282686
36898279   1   216294686
36896899   1   216306686
36895519   1   216318686
36894139   1   216330686
36892759   1   216342686
36891379   1   216354686
36889999   1   216366686
36888619   1   216378686
36887239   1   216390686
36885859   1   216402686
36884479   1   216414686
36883099   1   216426686
36881719   1   216438686
36880339   1   216450686
36878959   1   216462686
36877579   1   216474686
36876199   1   216486686
36874819   1   216498686
36873439   1   216510686
36872059   1   216522686
36870679   1   216534686
36869299   1   216546686
36867919   1   216558686
36866539   1   216570686
36865159   1   216582686
36863779   1   216594686
36862399   1   216606686
36861019   1   216618686
36859639   1   216630686
36858259   1   216642686
36856879   1   216654686
36855499   1   216666686
36854119   1   216678686
36852739   1   216690686
36851359   1   216702686
36849979   1   216714686
36848599   1   216726686
36847219   1   216738686
36845839   1   216750686
36844459   1   216762686
36843079   1   216774686
36841699   1   216786686
36840319   1   216798686
36838939   1   216810686
36837559   1   216822686
36836179   1   216834686
36834799   1   216846686
36833419   1   216858686
36832039   1   216870686
36830659   1   216882686
36829279   1   216894686
36827899   1   216906686
36826519   1   216918686
36825139   1   216930686
36823759   1   216942686
36822379   1   216954686
36820999   1   216966686
36819619   1   216978686
36818239   1   216990686
36816859   1   217002686
36815479   1   217014686
36814099   1   217026686
36812719   1   217038686
36811339   1   217050686
36809959   1   217062686
36808579   1   217074686
36807199   1   217086686
36805819   1   217098686
36804439   1   217110686
36803059   1   217122686
36801679   1   217134686
36800299   1   217146686
36798919   1   217158686
36797539   1   217170686
36796159   1   217182686
36794779   1   217194686
36793399   1   217206686
36792019   1   217218686
36790639   1   217230686
36789259   1   217242686
36787879   1   217254686
36786499   1   217266686
36785119   1   217278686
36783739   1   217290686
36782359   1   217302686
36780979   1   217314686
36779599   1   217326686
36778219   1   217338686
36776839   1   217350686
36775459   1   217362686
36774079   1   217374686
36772699   1   217386686
36771319   1   217398686
36769939   1   217410686
36768559   1   217422686
36767179   1   217434686
36765799   1   217446686
36764419   1   217458686
36763039   1   217470686
36761659   1   217482686
36760279   1   217494686
36758899   1   217506686
36757519   1   217518686
36756139   1   217530686
36754759   1   217542686
36753379   1   217554686
36751999   1   217566686
36750619   1   217578686
36749239   1   217590686
36747859   1   217602686
36746479   1   217614686
36745099   1   217626686
36743719   1   217638686
36742339   1   217650686
36740959   1   217662686
36739579   1   217674686
36738199   1   217686686
36736819   1   217698686
36735439   1   217710686
36734059   1   217722686
36732679   1   217734686
36731299   1   217746686
36729919   1   217758686
36728539   1   217770686
36727159   1   217782686
36725779   1   217794686
36724399   1   217806686
36723019   1   217818686
36721639   1   217830686
36720259   1   217842686
36718879   1   217854686
36717499   1   217866686
36716119   1   217878686
36714739   1   217890686
36713359   1   217902686
36711979   1   217914686
36710599   1   217926686
36709219   1   217938686
36707839   1   217950686
36706459   1   217962686
36705079   1   217974686
36703699   1   217986686
36702319   1   217998686
36700939   1   218010686
36699559   1   218022686
36698179   1   218034686
36696799   1   218046686
36695419   1   218058686
36694039   1   218070686
36692659   1   218082686
36691279   1   218094686
36689899   1   218106686
36688519   1   218118686
36687139   1   218130686
36685759   1   218142686
